Employee_ID,Department,Performance_Score,Salary,Years_of_Service,Attrition_Risk
217229,HR,1,121027,2,True
37396,HR,5,126658,9,True
656119,IT,5,132198,11,False
58089,Finance,2,118140,1,True
989651,Clinical Ops,1,107123,12,False
528024,Clinical Ops,3,92653,5,False
658847,Finance,1,70663,8,True
513394,Cloud Engineering,2,129983,5,False
53022,IT,5,95962,3,False
772424,HR,3,122534,1,True
2913,Finance,1,148471,2,True
599602,IT,4,81592,13,False
570500,Finance,5,78119,10,True
907850,Finance,5,81368,10,False
434762,Finance,2,120926,7,False
330045,Clinical Ops,2,110722,14,True
937732,Clinical Ops,3,129515,14,False
213712,IT,4,123482,14,True
183836,IT,4,98399,12,False
954304,IT,3,115219,14,False
717514,HR,2,103935,13,True
421674,Cloud Engineering,3,142233,8,False
300881,Finance,5,127064,2,False
945205,IT,2,115905,9,True
21643,Clinical Ops,1,148544,10,False
421996,IT,2,130010,14,False
847095,Cloud Engineering,1,137150,9,False
586167,IT,1,67326,5,True
763438,Cloud Engineering,1,139516,14,True
703764,IT,1,92426,1,False
343528,HR,2,116066,9,False
439637,Finance,2,120517,3,False
838990,Clinical Ops,3,112942,14,True
367257,Clinical Ops,3,92768,14,False
776828,HR,3,145049,6,False
777744,Finance,5,90383,12,False
738462,Clinical Ops,3,94638,13,True
780680,HR,3,73277,11,False
368916,IT,3,129052,2,True
241264,HR,3,68219,5,True
404587,Clinical Ops,1,97068,8,False
683151,Finance,5,118689,2,True
663547,Finance,5,75058,15,True
24615,IT,4,102988,10,True
871970,Finance,3,60781,10,True
286577,Finance,1,124118,1,False
952837,Cloud Engineering,5,74440,15,True
998004,Clinical Ops,5,124277,3,False
369474,Finance,1,87710,5,True
515073,IT,1,74286,7,True
635444,HR,3,122760,5,True
936073,HR,1,139827,6,True
722121,Cloud Engineering,4,110593,11,False
800884,Cloud Engineering,5,78137,11,True
588103,Cloud Engineering,4,103403,2,False
848433,IT,2,84024,11,True
368560,IT,3,71882,9,True
879803,Cloud Engineering,1,135623,4,True
53869,IT,5,62422,12,False
830937,Clinical Ops,1,93957,13,True
19893,IT,5,148424,6,False
887884,Cloud Engineering,3,97151,11,False
93425,IT,3,117992,11,False
753778,Clinical Ops,3,122608,7,False
252474,Finance,5,117492,5,False
293243,IT,1,103990,15,False
331562,HR,1,83327,13,False
604928,Clinical Ops,3,60806,10,False
599386,Clinical Ops,2,97860,5,True
536420,HR,4,112242,3,False
373867,IT,3,95788,9,False
335615,Clinical Ops,3,117126,13,False
209500,Finance,5,114660,8,True
132596,Cloud Engineering,1,101271,5,False
239960,IT,2,70570,5,True
634079,HR,3,64528,10,False
999864,IT,2,106524,14,True
322394,Clinical Ops,2,136732,6,False
382785,Cloud Engineering,4,84141,9,True
856913,HR,5,130841,2,False
570747,HR,5,147248,5,False
197877,Cloud Engineering,1,83609,8,False
761792,IT,1,97583,12,False
309616,HR,2,73118,5,True
416373,IT,4,72945,1,False
425339,Finance,3,120223,15,False
613877,Finance,5,63342,14,False
351645,IT,4,141937,12,True
761207,HR,3,130228,15,True
749629,Clinical Ops,3,138138,9,True
546296,Finance,3,98574,4,True
923001,IT,4,70298,4,True
405807,HR,1,74955,8,False
578496,IT,3,102164,7,False
419004,Finance,2,122748,14,False
764225,Cloud Engineering,1,149515,5,True
12327,Clinical Ops,4,143255,12,False
843747,Clinical Ops,2,81968,4,False
788643,HR,5,80457,4,True
150668,Finance,2,111640,14,True
703259,IT,5,81251,6,True
855785,IT,5,141899,4,False
806353,Cloud Engineering,3,110497,5,False
990609,Cloud Engineering,3,137053,13,True
162418,Finance,3,107542,9,False
448668,IT,1,93972,11,False
309535,Clinical Ops,4,74862,11,True
507028,Cloud Engineering,4,126180,4,True
927449,Finance,5,115038,14,True
568301,Finance,2,136518,5,True
393717,Cloud Engineering,3,149999,1,False
269770,Finance,5,147259,2,False
565936,Cloud Engineering,5,88097,13,False
580068,Clinical Ops,5,125190,1,True
795290,Cloud Engineering,5,112822,14,False
315301,Clinical Ops,4,100750,14,False
170949,IT,4,65305,9,True
969998,HR,1,94167,10,True
177500,Cloud Engineering,1,69876,12,False
379699,HR,1,79983,3,False
950215,Clinical Ops,4,132168,1,True
117161,IT,2,108730,13,True
921638,Clinical Ops,2,107882,11,True
189427,HR,4,131066,4,True
549219,IT,4,136745,15,False
944608,Clinical Ops,1,113345,9,False
546467,Clinical Ops,4,137770,5,True
863630,HR,2,78699,1,False
608994,IT,4,147805,5,True
178560,IT,4,64086,4,False
992798,Cloud Engineering,3,66429,3,False
114355,HR,2,89962,6,True
874938,HR,5,68613,10,False
423289,Cloud Engineering,5,104109,5,True
935226,Finance,4,147797,2,False
676627,Cloud Engineering,5,68364,4,False
795372,HR,5,136638,4,True
507779,HR,3,143847,13,False
818114,Clinical Ops,5,96809,7,False
805978,HR,2,87930,6,True
341968,IT,2,143976,1,True
772164,Clinical Ops,4,72779,6,False
89325,Finance,3,109660,1,False
711056,IT,3,109700,6,True
618309,IT,3,92794,10,True
660569,Clinical Ops,2,142085,14,True
264020,Cloud Engineering,3,60521,5,False
431702,IT,2,107689,6,False
18997,Clinical Ops,4,144626,15,False
104477,Clinical Ops,4,147495,2,False
904273,Finance,5,142287,15,True
638633,Clinical Ops,4,62359,7,True
963651,Cloud Engineering,2,125404,5,False
527423,IT,3,75451,3,False
565906,IT,2,81986,5,False
259213,Cloud Engineering,2,148509,14,False
618550,Cloud Engineering,2,122956,8,True
51674,Cloud Engineering,3,78883,3,True
517388,Clinical Ops,5,81669,15,False
72023,Clinical Ops,5,104269,6,False
333128,IT,2,139177,7,False
750850,Finance,1,136791,4,False
491694,IT,1,133986,9,True
762631,Cloud Engineering,4,95471,8,True
664376,IT,4,127339,3,False
807426,IT,4,133171,13,False
361894,IT,5,89994,7,False
139086,HR,5,130616,9,False
160058,Clinical Ops,2,100173,13,True
397083,Cloud Engineering,2,98669,3,False
568428,IT,3,141557,10,True
438956,Clinical Ops,2,74009,15,False
440703,IT,1,103726,13,True
571525,IT,5,103138,2,True
332219,Finance,4,91611,9,False
624209,Finance,1,89875,14,False
69094,Finance,1,76602,1,True
846752,IT,5,138309,6,False
469953,Cloud Engineering,2,111482,1,False
810161,Clinical Ops,3,87016,6,False
61787,Finance,5,61504,14,True
724809,IT,1,75437,15,True
829261,IT,5,128062,3,True
14528,Clinical Ops,2,133663,7,True
115512,Clinical Ops,2,103723,7,False
296426,HR,1,82998,5,False
532067,Cloud Engineering,2,106232,5,False
135465,IT,3,79068,6,False
333723,Cloud Engineering,1,107989,5,False
963301,Clinical Ops,5,97715,14,False
28085,Cloud Engineering,4,114240,11,True
920348,Finance,4,79811,3,False
234128,Finance,4,131806,10,False
221509,Cloud Engineering,4,92980,3,True
188685,IT,4,135915,9,False
332651,Cloud Engineering,4,85696,7,True
813406,Cloud Engineering,3,147654,10,True
983436,IT,5,108072,7,True
235900,Clinical Ops,5,96493,6,False
424867,Finance,2,98487,11,False
469738,IT,4,72966,10,False
5535,Finance,1,106094,7,False
217631,Finance,4,63442,6,False
879261,Finance,3,107473,11,True
16608,Finance,3,127385,7,True
622814,HR,4,107219,5,True
624282,HR,4,109942,7,True
670619,Clinical Ops,4,83679,3,False
29936,IT,2,99880,6,False
561731,HR,5,141674,9,True
640787,Finance,4,94230,12,True
843291,Cloud Engineering,1,107880,8,False
779769,IT,2,69412,15,True
338995,Clinical Ops,3,62681,14,True
483354,Clinical Ops,2,148608,3,True
577312,IT,2,60186,1,False
30754,Cloud Engineering,2,71153,5,True
871828,IT,2,140771,1,False
893071,IT,2,143601,1,True
652346,Finance,4,123555,6,False
411131,HR,5,119264,1,True
909598,Clinical Ops,3,70127,2,True
113122,Clinical Ops,2,140528,3,True
704676,Finance,5,139526,4,True
951799,HR,4,144856,3,True
692187,Finance,2,131309,1,False
266164,Finance,1,138174,10,True
881466,Finance,1,80781,11,True
813534,Finance,1,82327,12,False
697972,IT,1,123478,12,False
44806,IT,2,105841,6,False
977569,IT,5,87480,8,False
798837,HR,1,92198,7,True
785616,Cloud Engineering,2,67337,14,False
481788,Finance,2,130211,11,False
809736,Clinical Ops,1,144787,15,False
100756,Finance,2,126425,3,True
257041,Cloud Engineering,4,124673,9,False
21640,Clinical Ops,5,100909,1,False
337196,HR,4,76104,13,True
238114,IT,2,73090,10,False
55144,IT,5,119122,6,True
154204,Clinical Ops,1,67399,6,True
716864,HR,1,135847,8,False
592151,Clinical Ops,3,64595,10,False
616302,Cloud Engineering,5,135784,8,False
9170,HR,3,104994,8,False
369281,Cloud Engineering,5,72096,9,False
295395,Cloud Engineering,3,100057,14,False
551070,IT,2,148352,13,True
940365,Cloud Engineering,1,115622,4,True
418893,IT,1,85008,4,True
433892,Clinical Ops,1,105093,11,False
834755,HR,5,122987,4,True
178441,IT,4,128228,13,True
629179,Cloud Engineering,4,64979,9,False
608265,Finance,4,77668,12,True
850957,HR,5,78514,11,False
595452,Cloud Engineering,4,108101,14,False
427858,HR,1,61874,13,False
879278,Clinical Ops,5,118882,2,False
776896,Finance,3,72987,9,True
883074,Cloud Engineering,5,79651,11,False
920751,Clinical Ops,5,64126,13,False
675284,IT,5,78448,13,False
452870,Cloud Engineering,3,137437,14,True
772907,Clinical Ops,2,143650,8,False
27063,Cloud Engineering,1,92273,6,True
766082,HR,5,97007,14,True
710941,Clinical Ops,3,101124,1,False
481900,Cloud Engineering,4,130300,15,False
603579,IT,4,146808,1,True
245906,Finance,4,74894,6,True
674928,HR,5,110508,14,False
338119,IT,4,141969,9,False
561539,IT,1,147280,4,True
585259,Finance,4,81867,14,False
471700,HR,5,84425,5,False
120738,Clinical Ops,2,69986,14,False
779452,Cloud Engineering,2,82136,5,False
352638,HR,4,84445,5,True
16350,Clinical Ops,5,130494,3,False
970379,HR,4,73311,10,True
87202,IT,1,62385,11,False
271356,Clinical Ops,5,117870,14,False
695389,HR,4,91297,3,False
533365,Clinical Ops,1,129024,14,False
28493,IT,5,112458,10,True
566249,HR,4,95617,2,True
605016,HR,1,107276,2,False
259804,Finance,2,78206,4,False
714453,IT,4,96946,8,True
8354,Cloud Engineering,5,96050,15,True
834452,HR,3,100185,7,False
179198,IT,4,104896,14,True
777652,Cloud Engineering,2,99705,6,False
602784,IT,1,94754,8,True
577105,IT,1,60479,12,True
29616,Cloud Engineering,2,121561,13,True
394251,Clinical Ops,2,101601,10,True
718236,Finance,4,70873,2,True
376954,HR,1,127058,2,True
227603,Finance,1,107149,5,False
303901,Finance,3,92317,1,False
101288,Finance,3,80036,5,False
856561,Clinical Ops,1,69565,13,False
457063,Finance,1,69291,6,False
141014,Clinical Ops,3,124314,4,True
893450,Finance,5,109246,1,False
186334,IT,4,67082,4,True
86698,IT,2,141144,7,False
753821,HR,4,147908,8,False
234238,Finance,2,146076,4,False
769346,Finance,2,126109,12,False
91899,Finance,5,87471,10,True
149370,Cloud Engineering,1,145680,2,False
265231,IT,1,144440,6,False
105876,Cloud Engineering,1,128643,6,False
140342,Clinical Ops,1,147752,1,False
628250,Clinical Ops,3,100735,2,True
466535,Clinical Ops,2,120522,12,True
737257,HR,5,74031,12,False
675609,IT,2,149153,10,True
794410,Finance,4,63004,10,False
307176,HR,4,63213,6,False
657959,Cloud Engineering,1,118232,8,True
290947,Cloud Engineering,4,88229,12,True
183321,Finance,3,127984,9,True
911305,Cloud Engineering,5,101919,3,True
435865,Clinical Ops,2,97467,8,False
663786,HR,3,112747,8,False
150354,Finance,5,146171,13,True
512882,Cloud Engineering,3,115717,8,True
881932,Finance,4,116360,11,False
671284,Cloud Engineering,3,100945,15,True
22366,IT,5,76409,2,True
226678,HR,1,134105,8,False
781202,HR,2,145245,15,False
188584,IT,2,122273,14,True
830526,HR,4,102657,9,False
990603,Clinical Ops,4,86734,4,False
906138,IT,1,69046,10,True
586617,HR,2,140556,11,False
876380,Clinical Ops,5,76023,13,False
262970,Finance,1,79124,8,True
662747,Clinical Ops,2,119633,12,True
720811,Finance,5,120080,4,False
346149,HR,1,114012,11,False
173062,Cloud Engineering,1,111110,15,True
495225,IT,4,77396,15,True
893215,IT,1,130529,13,True
646577,Clinical Ops,1,100198,10,True
676271,Cloud Engineering,3,145606,8,True
522787,IT,5,76863,2,False
553881,IT,3,103260,15,False
633573,HR,4,102367,15,False
156459,Clinical Ops,4,67117,11,False
829374,IT,1,99563,11,True
294602,Finance,2,75452,8,True
771230,Cloud Engineering,3,68004,5,True
459820,Finance,3,70878,7,False
309865,Finance,3,121593,2,False
594740,HR,5,80870,15,True
905739,HR,1,83629,9,False
119549,Cloud Engineering,1,77267,15,False
967865,Finance,2,129373,10,False
52219,Cloud Engineering,3,120015,7,False
404176,Finance,3,97077,7,False
651856,IT,1,112505,10,False
495991,Finance,2,96703,2,True
650123,Finance,3,137485,6,True
158295,Finance,5,84059,4,False
237844,Cloud Engineering,4,86338,10,True
998581,Cloud Engineering,2,118108,11,False
854972,Clinical Ops,3,111458,3,True
15991,Cloud Engineering,3,107166,15,False
522876,HR,1,62781,6,True
991455,Finance,4,129225,12,False
961300,Finance,1,84394,11,True
77932,HR,3,144389,9,True
273927,HR,4,136509,8,True
924648,HR,3,129763,13,True
285103,Clinical Ops,3,146671,1,True
331047,HR,1,90893,11,True
859874,HR,3,76463,12,True
948885,IT,3,106350,9,False
797256,IT,2,73529,4,True
169186,Clinical Ops,4,140683,12,True
750135,Finance,5,113735,13,False
468035,Finance,4,147729,7,False
36041,Clinical Ops,2,68886,13,True
117653,Finance,3,106386,1,False
816106,Finance,3,120051,4,True
853888,Cloud Engineering,2,129914,6,False
291723,HR,4,70503,9,True
552080,Finance,4,93129,7,True
557238,HR,5,145367,2,True
78281,Finance,5,120941,10,False
973046,IT,1,70291,15,True
753181,Clinical Ops,3,126626,8,False
569328,Finance,1,80165,5,False
55477,Cloud Engineering,3,135234,2,False
651402,IT,1,122385,9,False
466882,Cloud Engineering,3,63949,13,True
277302,HR,4,137430,3,True
863968,HR,3,76911,4,True
62195,Cloud Engineering,2,145614,1,False
783219,IT,4,123706,11,False
519353,Finance,1,95427,6,False
462291,Cloud Engineering,2,75180,8,True
236799,Cloud Engineering,5,127226,11,True
183554,Finance,2,136454,6,True
44301,Clinical Ops,1,130662,6,False
484307,Clinical Ops,3,81645,10,True
610277,IT,3,98404,5,True
383075,HR,1,97363,9,False
49961,HR,5,131521,15,True
884449,HR,1,135813,1,False
927775,Cloud Engineering,5,114301,9,False
531185,IT,2,86590,1,True
943696,Clinical Ops,1,71942,6,False
118304,Cloud Engineering,4,96448,9,False
154497,Clinical Ops,4,106341,3,True
827992,Finance,3,68683,15,True
928150,IT,4,148967,15,False
334312,HR,5,114000,7,True
632008,Cloud Engineering,2,127397,1,False
560721,Clinical Ops,4,85336,14,False
564888,IT,5,73875,1,True
341997,Cloud Engineering,1,87705,15,False
403701,HR,4,134085,5,False
151375,Clinical Ops,2,106274,4,False
167660,IT,4,84300,9,True
245801,HR,3,124721,6,True
538614,IT,5,69735,1,True
59887,HR,3,144262,1,False
471881,HR,5,107861,13,True
597479,HR,5,127396,9,False
5571,HR,2,143544,7,False
835296,Clinical Ops,4,141235,10,True
961321,Clinical Ops,1,130260,6,True
792397,Cloud Engineering,4,143821,6,True
877099,IT,4,122394,8,False
773849,HR,4,113198,7,True
893246,IT,1,62019,13,True
455422,Cloud Engineering,2,93959,11,True
242778,Cloud Engineering,1,63442,6,True
6138,Clinical Ops,2,84479,10,False
468575,IT,2,77943,15,False
274065,Clinical Ops,4,81707,13,False
361517,HR,4,137205,8,False
386540,Finance,3,137346,1,False
989784,IT,5,88091,3,False
897850,HR,2,120214,3,True
411807,Clinical Ops,2,117623,14,False
194098,HR,1,94035,2,True
214537,IT,4,90970,5,False
101205,Finance,5,111093,3,False
54606,Cloud Engineering,1,66286,5,True
801336,Clinical Ops,1,139620,4,False
945619,Finance,4,91151,11,True
47678,Clinical Ops,1,148415,5,False
185048,HR,3,61093,12,False
96296,IT,5,116342,1,True
855425,IT,5,76229,12,False
194968,IT,4,86361,11,False
614098,IT,1,134732,4,False
11171,Cloud Engineering,1,109063,12,True
132801,Finance,5,147351,11,True
284834,Clinical Ops,4,122431,11,True
838404,Clinical Ops,2,120196,8,False
693273,Finance,1,81374,14,True
794839,Cloud Engineering,3,105450,15,False
175808,HR,1,135002,11,False
994026,IT,1,74230,10,True
236211,Finance,3,78662,15,True
98766,Clinical Ops,2,82546,9,True
301977,Finance,1,130548,8,True
620579,Clinical Ops,4,94749,6,False
722277,Finance,3,147344,2,True
485126,Clinical Ops,2,128970,6,True
76829,IT,3,109178,13,False
228205,Cloud Engineering,1,110696,5,False
254475,Finance,3,115360,15,False
940171,Cloud Engineering,3,64992,8,True
271165,IT,5,121448,3,False
367712,IT,4,138418,11,True
933536,Finance,1,92429,14,True
477156,IT,1,121652,11,False
376631,Cloud Engineering,1,110581,6,False
505744,IT,4,101766,5,False
923751,Cloud Engineering,1,81432,6,False
857434,IT,2,63500,8,True
373062,Cloud Engineering,2,67590,6,True
839157,Clinical Ops,1,112497,7,True
682843,Clinical Ops,4,147826,6,True
733404,IT,4,72412,1,True
769339,Clinical Ops,1,144327,8,True
160754,Finance,5,120582,7,True
674345,Clinical Ops,5,124430,4,False
450753,Clinical Ops,1,78867,4,False
32353,Clinical Ops,3,69741,6,True
133996,HR,2,100870,10,False
794079,IT,4,77495,5,False
229186,Cloud Engineering,2,124002,12,False
165052,Finance,3,114801,7,False
499967,IT,5,132332,13,True
750759,HR,5,108237,3,False
921502,Cloud Engineering,3,93074,11,True
829531,Cloud Engineering,1,69643,7,True
935308,Cloud Engineering,1,105884,6,False
726514,Clinical Ops,1,73903,9,False
379200,IT,1,118453,4,False
808105,Finance,1,75404,2,False
29429,IT,5,87843,15,True
443552,Cloud Engineering,1,115737,7,False
721394,Finance,1,114623,5,True
710137,Clinical Ops,3,112926,1,True
698036,HR,1,106738,3,False
646186,Cloud Engineering,2,81655,8,False
303792,HR,4,71122,2,True
186738,IT,4,116791,1,True
866919,Clinical Ops,3,107016,3,True
129324,Clinical Ops,3,124554,10,False
683255,Finance,5,125516,8,False
139479,HR,4,81553,1,False
466910,HR,1,128056,7,False
487002,HR,1,117975,14,True
275497,Cloud Engineering,1,143152,10,False
248251,Cloud Engineering,2,99932,6,False
389793,Cloud Engineering,2,136745,13,False
274470,Cloud Engineering,3,111505,12,False
974640,Cloud Engineering,3,95243,11,False
954322,IT,3,125851,13,False
749270,Finance,2,64608,7,True
64466,IT,1,127090,5,True
984693,Finance,5,109416,8,False
936245,Finance,2,144516,12,True
57710,Cloud Engineering,2,138721,2,True
775776,Finance,4,60015,12,True
991570,IT,3,78957,12,False
310247,IT,4,60413,8,False
619797,Cloud Engineering,1,111836,5,True
960952,Clinical Ops,5,134167,10,True
727110,Clinical Ops,3,96224,2,True
851957,Clinical Ops,3,100132,14,False
574188,Finance,3,108214,13,False
404585,IT,1,94037,5,False
863666,Clinical Ops,1,120149,1,True
41265,Finance,1,84390,14,False
259358,Clinical Ops,4,89028,3,True
661661,Finance,1,74630,2,True
429622,HR,1,77484,14,False
964522,IT,3,99759,3,True
615034,IT,2,70811,11,False
906923,HR,3,111003,4,False
683481,Cloud Engineering,4,100795,15,False
665562,IT,2,120658,1,False
728139,HR,2,73297,7,True
409621,Cloud Engineering,4,90671,1,False
365347,Clinical Ops,4,127268,4,False
766496,HR,5,145279,1,False
713368,IT,5,98412,2,True
552683,Finance,3,105122,8,True
840404,HR,1,119786,10,True
358917,Cloud Engineering,4,122548,12,True
47016,Clinical Ops,1,67481,11,False
749931,Clinical Ops,5,96514,12,False
357470,HR,4,65026,3,True
406345,HR,5,75279,4,True
185865,Finance,3,105539,9,True
916669,Cloud Engineering,2,79344,6,False
248870,HR,2,66193,14,True
820680,Clinical Ops,1,80222,12,False
256610,Clinical Ops,1,118679,3,False
17714,Finance,2,106842,3,False
652311,Cloud Engineering,2,136706,15,False
248965,IT,3,135259,4,True
478201,Cloud Engineering,1,142411,14,False
799199,HR,5,91371,6,True
362975,Finance,1,143764,8,False
305531,IT,3,65513,8,False
735741,Clinical Ops,1,142889,1,False
16169,HR,2,87692,15,True
653123,IT,4,86503,13,False
247225,IT,4,64284,11,True
916954,IT,2,62749,15,True
169380,HR,2,77817,9,True
623132,Finance,4,121192,6,True
821973,Cloud Engineering,3,145288,2,True
930577,Finance,3,120244,8,False
866044,Clinical Ops,3,141252,11,True
695322,Finance,1,148381,13,False
572994,Finance,4,86835,5,False
695361,Finance,4,102620,10,True
276443,HR,4,116659,6,False
444694,Clinical Ops,5,105875,9,True
687228,Clinical Ops,3,67461,13,False
371921,HR,1,98225,5,False
943662,Clinical Ops,3,72064,3,False
761560,Cloud Engineering,4,101894,3,True
99852,Cloud Engineering,1,61882,14,False
327041,Finance,5,109391,9,False
666810,Finance,3,130181,9,False
201375,IT,3,99333,6,True
460056,IT,5,78710,8,True
149172,IT,2,136371,7,True
662273,HR,3,71293,3,False
114390,Clinical Ops,5,108469,8,True
30250,Finance,3,138462,5,True
65277,IT,2,129928,2,False
213944,Clinical Ops,1,122035,10,True
659983,HR,5,132931,5,True
894593,Finance,5,121942,7,False
465137,Clinical Ops,5,141467,8,True
319007,HR,4,90789,2,False
522168,Finance,4,83166,14,False
30223,IT,3,139747,12,True
700640,HR,2,65320,7,False
781391,Cloud Engineering,1,141414,2,False
242508,HR,2,148970,3,True
747949,Clinical Ops,4,99329,9,False
206262,Finance,4,94049,1,True
17749,IT,4,108324,8,True
681671,HR,5,87491,7,True
913635,HR,2,130735,8,False
810648,Cloud Engineering,2,127014,5,False
683423,HR,3,140227,7,True
212414,Clinical Ops,4,87326,3,False
608767,IT,1,91768,8,False
86967,Finance,4,132341,10,False
241536,Cloud Engineering,3,148583,13,True
14430,IT,5,103525,13,True
509213,HR,2,92673,3,False
585356,Finance,4,143650,7,True
509290,Clinical Ops,2,146153,5,False
806582,Clinical Ops,4,141961,3,False
157534,Finance,1,102253,6,False
977056,IT,3,84432,15,True
185701,HR,4,96222,5,True
906145,Finance,2,108625,10,False
880778,Cloud Engineering,3,139608,7,False
350573,Finance,2,136827,12,True
547661,Cloud Engineering,3,135679,14,True
135604,IT,5,71646,14,True
775162,HR,4,124363,13,False
40840,Cloud Engineering,4,139268,5,True
485752,Finance,1,71000,15,False
819913,Clinical Ops,3,134960,9,True
563669,HR,1,66719,9,True
411250,Finance,2,78367,5,True
870670,Clinical Ops,4,103175,11,True
716562,Cloud Engineering,5,113606,12,False
937209,Clinical Ops,4,140189,8,False
176549,HR,2,140778,6,True
924934,Clinical Ops,2,114597,13,False
777244,Clinical Ops,3,109205,13,True
949729,Cloud Engineering,2,108176,12,True
298937,IT,3,75570,12,False
668148,HR,1,80828,3,True
721873,IT,1,61753,1,False
866138,IT,2,111643,4,False
630296,Clinical Ops,3,145155,4,True
583731,Cloud Engineering,1,133656,4,True
196454,IT,5,76865,1,False
331379,Finance,2,78144,13,False
699272,HR,4,92204,8,True
427814,IT,2,87178,13,True
131897,Cloud Engineering,2,129060,14,False
687064,HR,5,127206,8,False
874460,Cloud Engineering,5,77450,9,True
589547,IT,2,81928,3,True
785310,Cloud Engineering,3,149935,5,False
332780,Cloud Engineering,3,131394,11,True
206496,IT,4,100032,6,True
882286,Finance,4,135015,12,False
985695,Cloud Engineering,1,65777,8,False
339284,Cloud Engineering,3,64850,7,False
724266,Clinical Ops,3,102596,7,False
486268,Cloud Engineering,5,137164,6,False
75913,Cloud Engineering,1,86807,10,True
219492,Cloud Engineering,5,145136,2,False
565229,Finance,4,100311,4,True
369379,IT,3,106248,3,False
219355,HR,4,129270,15,False
375081,IT,3,131281,8,True
511392,IT,1,125053,9,True
422680,Finance,1,119513,11,False
153120,Clinical Ops,1,63671,8,True
982983,IT,5,101124,10,True
266424,Finance,4,117437,3,True
489407,IT,5,110717,11,True
620862,Clinical Ops,1,135402,2,False
919689,Clinical Ops,1,69373,4,False
885327,Finance,2,66702,4,True
734072,HR,1,72034,2,True
783278,Clinical Ops,2,90383,10,False
239492,Clinical Ops,4,77052,10,False
199323,Finance,4,99794,11,True
969320,Finance,5,84198,4,True
572544,Finance,3,129263,14,True
88614,Cloud Engineering,3,122641,2,False
210868,IT,2,74046,6,False
720307,HR,4,63402,8,False
128678,Clinical Ops,1,113980,12,False
673365,Clinical Ops,3,74152,11,True
159651,Finance,3,133934,5,True
293141,IT,1,140546,8,False
838092,IT,1,111047,3,True
329139,HR,2,73367,1,True
789361,Finance,5,135168,7,True
13654,Finance,5,108810,9,True
804928,IT,2,134131,4,True
901616,Clinical Ops,2,99168,8,False
620310,Finance,3,70498,12,False
551889,Finance,2,69311,11,True
208526,Finance,4,147379,14,False
16485,Clinical Ops,4,135601,1,True
787262,Cloud Engineering,3,66589,6,False
954451,HR,1,117766,4,False
42369,IT,4,115832,10,True
598325,Finance,3,63295,5,False
405208,HR,3,103373,5,True
986286,Cloud Engineering,2,140559,4,False
581635,Cloud Engineering,3,145411,2,True
18248,HR,2,121517,2,True
234589,HR,3,135500,13,True
503671,IT,1,116836,5,False
592510,Clinical Ops,3,140911,8,False
553474,Clinical Ops,2,104538,4,False
57652,Cloud Engineering,3,100338,7,False
762462,Cloud Engineering,1,80612,13,False
610102,Clinical Ops,5,123578,14,False
700710,Clinical Ops,2,131251,3,True
50622,Clinical Ops,3,134439,5,False
686488,Cloud Engineering,2,112762,13,True
953327,Clinical Ops,4,113069,9,True
184012,Cloud Engineering,3,112489,6,False
862177,HR,2,147565,7,True
325201,IT,2,87334,10,True
38872,HR,4,117563,1,True
228184,Cloud Engineering,5,136268,10,True
917621,HR,1,128520,15,False
354541,IT,1,81847,4,False
144182,IT,2,74227,14,False
924564,Clinical Ops,5,98144,13,True
127867,Cloud Engineering,3,118551,3,True
544077,Finance,3,116810,10,False
284401,Clinical Ops,1,143738,9,False
4064,Finance,5,130232,8,True
519493,Clinical Ops,2,71021,9,True
702182,IT,2,85294,1,False
282285,IT,5,123233,10,True
580173,Cloud Engineering,5,124781,11,False
881538,Finance,1,134745,9,False
481225,HR,4,89696,15,True
24250,Finance,5,137392,10,False
983420,Cloud Engineering,1,105119,10,False
240439,Clinical Ops,5,63779,5,False
567833,Cloud Engineering,5,64530,14,True
698180,Cloud Engineering,4,102076,6,True
203971,HR,1,145457,7,False
611198,IT,5,84255,2,False
843355,Cloud Engineering,5,90273,6,True
186477,Cloud Engineering,5,135546,3,False
885928,IT,3,72014,5,False
90486,Clinical Ops,2,60286,11,False
338320,Clinical Ops,2,107222,1,True
64063,Clinical Ops,1,74426,3,True
424576,Clinical Ops,5,127155,9,False
177765,HR,4,67685,7,False
202202,Cloud Engineering,3,104898,8,True
133614,Finance,5,105180,2,True
396102,Clinical Ops,5,68217,5,False
700054,Finance,2,144716,2,True
12663,IT,4,84655,12,True
238908,Finance,1,103980,14,True
450806,HR,1,78314,3,True
707741,IT,5,113784,12,False
68150,Finance,2,143289,10,False
505557,Clinical Ops,1,140234,14,False
524876,IT,1,67792,9,False
728754,Finance,4,93936,3,False
337499,Clinical Ops,3,122622,6,False
337916,IT,2,118180,7,False
426073,Cloud Engineering,5,91562,2,True
773991,Cloud Engineering,1,100080,14,False
630646,Clinical Ops,4,82212,10,True
600312,HR,4,88314,4,False
863364,IT,5,77809,4,False
486161,Finance,3,81501,4,True
529107,IT,5,65529,3,True
996288,HR,1,108689,6,False
893967,IT,4,77242,8,False
393078,Clinical Ops,2,141893,2,True
393897,Clinical Ops,5,108251,1,True
469594,HR,3,118604,9,False
493532,IT,3,131323,14,False
722544,IT,1,99941,10,True
531217,Finance,5,124570,7,False
890171,Finance,3,87623,13,True
672512,IT,4,71995,13,True
602806,IT,5,91875,2,True
821860,Cloud Engineering,3,113589,1,False
223425,Finance,5,88062,6,False
